Category,ResourceId,ResourceName,ResourceGroupName,CostUSD_T4_2024,CostUSD_T5_2024
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-93885555-vmss,aks-agentpool-93885555-vmss,mc_mysgr_prd_mysgr-production_southeastasia,1937.6691516,1804.193128864
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/virtualmachinescalesets/akswspool,akswspool,mc_mysgr_prd_mysgr-production_southeastasia,8.032737188,17.797
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-20202201-vmss,aks-agentpool-20202201-vmss,mc_mysgr_staging_mysgr-staging_southeastasia,165.352175016,239.64932152
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/virtualmachinescalesets/akswpool,akswpool,mc_mysgr_staging_mysgr-staging_southeastasia,9.408,17.401737188
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-87770901-vmss,aks-agentpool-87770901-vmss,mc_sunworld-dev_sunworld-dev_southeastasia,609.64610925,583.841895
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss,aks-agentpool-39096560-vmss,mc_sunworld-prd_sunworld-prod_southeastasia,823.39174975,800.7959395
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-1,mysgr-runner-1,mysgr_prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-3,mysgr-runner-3,mysgr_prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-4,mysgr-runner-4,mysgr_prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-5,mysgr-runner-5,mysgr_prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner2,mysgr-runner2,mysgr_prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/prd-mailsvc-paperless,prd-mailsvc-paperless,mysgr_prd,5.625,10.25
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/prd-mysql-paperless,prd-mysql-paperless,mysgr_prd,94.85750456,103.5664392
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/prd-sss-app02_group/providers/microsoft.compute/virtualmachines/prd-sss-app02,prd-sss-app02,prd-sss-app02_group,,0.46600932
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/prd-bw-portal,prd-bw-portal,sap-bw,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-app-dev,sap-bw-app-dev,sap-bw,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-db-dev,sap-bw-db-dev,sap-bw,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-sap-webdispatcher-13211,dev-sap-webdispatcher-13211,sap-dev,64.676737188,62.912737188
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-saprouter,dev-saprouter,sap-dev,3.625,7.6750025
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/prd-sap-solman,prd-sap-solman,sap-dev,5.28,11.76
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanadev,s4hanadev,sap-dev,8.268,19.716
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas,s4hanaqas,sap-dev,8.427,31.8
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas2,s4hanaqas2,sap-dev,3.1798728,13.99144032
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/sappodevtest,sappodevtest,sap-dev,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/d-sap-cldcon,d-sap-cldcon,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-ftp-prd,p-ftp-prd,sap-prd,106.287576388,97.0004196
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-po2app,p-po2app,sap-prd,747.73612992,631.41716994
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-sap-cldcon,p-sap-cldcon,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bastion-6511,prd-sap-bastion-6511,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-app-15212,prd-sap-bw4hana-app-15212,sap-prd,46.84585,93.23332
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-db-16811,prd-sap-bw4hana-db-16811,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-connector,prd-sap-connector,sap-prd,34.4748838368,33.1548836784
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-erp-db-16810,prd-sap-erp-db-16810,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-po-15213,prd-sap-po-15213,sap-prd,0.0,0.32
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-router-13610,prd-sap-router-13610,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-app01-15211,prd-sap-s4hana-app01-15211,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-app02-15214,prd-sap-s4hana-app02-15214,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-ascs-15210,prd-sap-s4hana-ascs-15210,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-webdispatcher-13611,prd-sap-webdispatcher-13611,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-saptotechcombank-13624,prd-saptotechcombank-13624,sap-prd,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvapp1,prdeinvapp1,sap-prd,173.65004025,171.59168725
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvapp2,prdeinvapp2,sap-prd,174.77919625,171.3708375
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvsrv,prdeinvsrv,sap-prd,14.994,22.05
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted,prd-selfhosted,sgr_dw_staging,0.0,
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted-1367,prd-selfhosted-1367,sgr_dw_staging,0.0,0.454
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted-ftp-13623,prd-selfhosted-ftp-13623,sgr_dw_staging,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prddwstaging,prddwstaging,sgr_dw_staging,0.0,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sunworld-dev/providers/microsoft.compute/virtualmachines/dev-sun-samson,dev-sun-samson,sunworld-dev,62.972134576,346.168182482
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/2024-05-17-prd-sss-app02-disk-build-image-1-0-6,2024-05-17-prd-sss-app02-disk-build-image-1-0-6,swg_faceid,,1.96
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/faceid-app_2eefc1e1,faceid-app_2eefc1e1,swg_faceid,,0.326206058
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/faceid-app_d5706f9e,faceid-app_d5706f9e,swg_faceid,,0.326206058
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-faceid-sync,prd-faceid-sync,swg_faceid,,8.31800076
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-app-temp,prd-sss-app-temp,swg_faceid,,1.498978006
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-app01,prd-sss-app01,swg_faceid,,64.393444362
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-app02,prd-sss-app02,swg_faceid,,252.882737188
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-app02-build-image,prd-sss-app02-build-image,swg_faceid,,1.102879404
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceengine,prd-sss-faceengine,swg_faceid,,18.13
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_29425209,prd-sss-faceid-vmss_29425209,swg_faceid,,66.311812116
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_2ac594f5,prd-sss-faceid-vmss_2ac594f5,swg_faceid,,9.032646226
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_3235995b,prd-sss-faceid-vmss_3235995b,swg_faceid,,48.464
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_3b2a4a77,prd-sss-faceid-vmss_3b2a4a77,swg_faceid,,0.03883411
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_4b835f3a,prd-sss-faceid-vmss_4b835f3a,swg_faceid,,9.094790122
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_81cf80d5,prd-sss-faceid-vmss_81cf80d5,swg_faceid,,66.311840076
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_914a2fa4,prd-sss-faceid-vmss_914a2fa4,swg_faceid,,0.03883411
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_985bf39a,prd-sss-faceid-vmss_985bf39a,swg_faceid,,2.089247158
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_9b51ae17,prd-sss-faceid-vmss_9b51ae17,swg_faceid,,70.202906058
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_9b7c75e1,prd-sss-faceid-vmss_9b7c75e1,swg_faceid,,70.334942032
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_b600a2b2,prd-sss-faceid-vmss_b600a2b2,swg_faceid,,48.588269152
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_d981d7fc,prd-sss-faceid-vmss_d981d7fc,swg_faceid,,1.250439702
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-faceid-vmss_f2edb986,prd-sss-faceid-vmss_f2edb986,swg_faceid,,48.533956852
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/prd-sss-service01,prd-sss-service01,swg_faceid,,128.255893976
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/swg-faceid-vmss_0f2cc561,swg-faceid-vmss_0f2cc561,swg_faceid,,31.703542964
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/swg-faceid-vmss_1c2afe04,swg-faceid-vmss_1c2afe04,swg_faceid,,32.868566264
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/swg-faceid-vmss_22e12a9b,swg-faceid-vmss_22e12a9b,swg_faceid,,0.264071948
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/swg-faceid-vmss_a32df854,swg-faceid-vmss_a32df854,swg_faceid,,0.302906058
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/swg-faceid-vmss_a85febd9,swg-faceid-vmss_a85febd9,swg_faceid,,1.561112582
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachines/vm-2024-05-27-prd-sss-app02-disk-build-image-1-0-7,vm-2024-05-27-prd-sss-app02-disk-build-image-1-0-7,swg_faceid,,0.0
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/swg_faceid/providers/microsoft.compute/virtualmachinescalesets/prd-sss-app,prd-sss-app,swg_faceid,,40.744330926
Virtual Machines,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/website_public/providers/microsoft.compute/virtualmachines/prd-webserena,prd-webserena,website_public,81.0880176,77.51800236
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/einv-prd/providers/microsoft.compute/virtualmachines/prdeinvdb,prdeinvdb,einv-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/eoffice/providers/microsoft.compute/virtualmachines/prd-eofficeapp01,prd-eofficeapp01,eoffice,132.470810856,136.702810856
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/virtualmachinescalesets/akswspool,akswspool,mc_mysgr_prd_mysgr-production_southeastasia,132.470810856,136.699747808
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/virtualmachinescalesets/akswpool,akswpool,mc_mysgr_staging_mysgr-staging_southeastasia,132.473873904,136.708936952
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-app-dev,sap-bw-app-dev,sap-bw,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-db-dev,sap-bw-db-dev,sap-bw,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-sap-webdispatcher-13211,dev-sap-webdispatcher-13211,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-saprouter,dev-saprouter,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/prd-sap-solman,prd-sap-solman,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanadev,s4hanadev,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas,s4hanaqas,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas2,s4hanaqas2,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/sappodevtest,sappodevtest,sap-dev,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/d-sap-cldcon,d-sap-cldcon,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-po2app,p-po2app,sap-prd,103.089662,178.256766
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-sap-cldcon,p-sap-cldcon,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bastion-6511,prd-sap-bastion-6511,sap-prd,11.517869184,11.901869184
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-app-15212,prd-sap-bw4hana-app-15212,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-db-16811,prd-sap-bw4hana-db-16811,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-connector,prd-sap-connector,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-erp-db-16810,prd-sap-erp-db-16810,sap-prd,107.9950059,111.59250885
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-po-15213,prd-sap-po-15213,sap-prd,0.0,0.0
Virtual Machines Licenses,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-router-13610,prd-sap-router-13610,sap-prd,0.0,0.0
